"CustomerID","CustomerName","CustomerType","CustomerRiskClass","CustomerRiskLevel","IsCharityOrg","IsClosed","IsCorrBank","IsFEP","IsMSB","IsOffshoreBank","IsPEP","IsPSP","IsCIB","IsNBFI","IsFCB"
"CAMPOS.7R6..000","BARQUERO RODRIGO CAMPOS","I","IndLowRisk","Low","","","","","","","","","","",""
"CAMPOS.8R5..000","HERNANDEZ RONALD CAMPOS","I","IndLowRisk","Low","","","","","","","","","","",""
"CAMPOS.8R5..001","OR RAFAEL CAMPOS SUAREZ","I","IndLowRisk","Low","","","","","","","","","","",""
"CAMPOS.9A2V.000","GONZALEZ ANA V. CAMPOS DE WILLETTE","I","IndLowRisk","Low","","","","","","","","","","",""
"CAMPOS.9M6..000","ECHEVERRIA MARLENE CAMPOS","I","IndLowRisk","Low","","","","","","","","","","",""
"CAMPOSA7M4S.000","CAMPOSANO MORLA MARIA SOLEDAD","I","IndLowRisk","Low","","","","","","","","","","",""
"CAMPOVE0D5F.000","CAMPOVERDE JIMENEZ DARWIN FRANCISCO","I","DefClass","","","","","","","","","","","",""
"CAMPOZA2M4L.001","CAMPOZANO DEL HIERRO MARIA LEONOR","I","IndLowRisk","Low","","","","","","","","","","",""
"CAMPS..0A6..000","CAMPS ALBERTO","I","IndLowRisk","Low","","","","","","","","","","",""
"CAMPS..0D4..000","CAMPS DALIS","I","IndLowRisk","Low","","","","","","","","","","",""
"CAMPS..0P4..000","CAMPS PEDRO","I","IndLowRisk","Low","","","","","","","","","","",""
"CAMPS..0R5..000","CAMPS RODNEY","I","IndLowRisk","Low","","","","","","","","","","",""
"CAMPS..0R5..001","CAMPS RAQUEL","I","IndLowRisk","Low","","","","","","","","","","",""
"CAMPUZA2C6..000","CAMPUZANO CARLOTA","I","IndLowRisk","Low","","","","","","","","","","",""
"CAMPUZA8J3G.000","CAMPOZANO PINCAY JOSE GUILLERMO","I","IndLowRisk","Low","","","","","","","","","","",""
"CAMPUZA8P7..000","MERINO PATRICIO CAMPUZANO","I","IndLowRisk","Low","","","","","","","","","","",""
"CAMPUZA8P7..001","ARTETA PATRICIO CAMPUZANO","I","IndLowRisk","Low","","","","","","","","","","",""
"CANA AT AM A000","CANADAREISEN.AT/AMERIKAREISEN.AT","B","MediumRisk","Medium","","","","","","","","","","",""
"CANA DE FL I000","CANARIAS DEVELOPMENT OF FLA IN","B","LowRisk","Low","","","","","","","","","","",""
"CANA MAN IN 000","CANAL MANAGEMENT INC","B","LowRisk","Low","","","","","","","","","","",""
"CANAHUA2A5J.000","CANAHUATI ALICIA J.","I","IndLowRisk","Low","","","","","","","","","","",""
"CANAHUA2E6E.000","CANAHUATI EDGARDO E.","I","IndLowRisk","Low","","","","","","","","","","",""
"CANAHUA2M5S.000","CANAHUATI MIGUEL SHIBLI","I","IndLowRisk","Low","","","","","","","","","","",""
"CANAHUA3B5..000","ROBSON BERTHA CANAHUATI HOCH","I","IndLowRisk","Low","","","","","","","","","","",""
"CANAHUA6J4F.000","HOCH JORGE FARNCISCO CANAHUATI","I","IndLowRisk","Low","","","","","","","","","","",""
"CANAHUA6J4F.001","HOCH JORGE FRANCISCO CANAHUATI","I","IndLowRisk","Low","","","","","","","","","","",""
"CANAHUA6M4..000","JOCH MARTA CANAHUATI","I","IndLowRisk","Low","","","","","","","","","","",""
"CANAHUA6M5..000","HOCK MARTHA CANAHUATI","I","IndLowRisk","Low","","","","","","","","","","",""
"CANAHUA8J4B.000","CANAHUATI SALAME JORGE BISHARA","I","IndMedRisk","Medium","","","","","","","","","","",""
"CANAHUA8J4S.000","CANAHUATI LARACH JORGE S","I","IndMedRisk","Medium","","","","","","","","","","",""
"CANAHUA8N4H.000","SALAME NAYUA H CANAHUATI","I","IndLowRisk","Low","","","","","","","","","","",""
"CANAHUA9M4E.000","CANAHUATI THUMANN DE HANDAL MARIA E","I","IndLowRisk","Low","","","","","","","","","","",""
"CANAL..0E5P.000","CANAL EMILIO P","I","IndLowRisk","Low","","","","","","","","","","",""
"CANALE.0A4C.000","CANALE ADELA C","I","IndLowRisk","Low","","","","","","","","","","",""
"CANALES0G6B.000","CANALES GABRIEL BERTA","I","IndLowRisk","Low","","","","","","","","","","",""
"CANALES0J3A.000","CANALES JUAN A","I","IndLowRisk","Low","","","","","","","","","","",""
"CANALES0M4E.000","CANALES MARIA E","I","IndLowRisk","Low","","","","","","","","","","",""
"CANALES0R6J.000","CANALES ROBERTO J","I","IndLowRisk","Low","","","","","","","","","","",""
"CANALES6L6Y.000","CANALES TORRES LAVINIA YANETH","I","IndLowRisk","Low","","","","","","","","","","",""
"CANARTE5D4E.000","CANARTE EISER DIEGO EMILIO","I","IndLowRisk","Low","","","","","","","","","","",""
"CANAS..0C5X.000","CANAS CELINA X","I","IndLowRisk","Low","","","","","","","","","","",""
"CANAS.P7M4D.000","CANAS PATTERSON MARIA DEL CARMEN","I","IndLowRisk","Low","","","","","","","","","","",""
"CANAS.V0A6..000","DER ANTONIO CANAS VAN LAAT","I","IndLowRisk","Low","","","","","","","","","","",""
"CANAS.V6D5A.000","CANAS VIGGIANI DANIEL ALEJANDRO","I","IndLowRisk","Low","","","","","","","","","","",""
"CANAUAT3A7..000","CANAVATI ARISTEDEMOUS ANDROLLA","I","IndLowRisk","Low","","","","","","","","","","",""
"CANAVAT9M3M.000","KANABATH MARY MAIPH CANAVATI","I","IndLowRisk","Low","","","","","","","","","","",""
"CANCINO8A6A.000","RAMIREZ ANTONIO AUGUSTO CANCINOS","I","IndLowRisk","Low","","","","","","","","","","",""
"CAND BR SE C000","CANDELARIA BRICK SERVICES CORP","B","LowRisk","Low","","","","","","","","","","",""
"CAND F   FO 000","CANDIDO F FONT","B","LowRisk","Low","","","","","","","","","","",""
"CANDANE0M6A.000","SAAVED MARCELA ALEJANDRA CANDANEDO","I","IndLowRisk","Low","","","","","","","","","","",""
"CANDELA3Y5H.000","CANDELARIA YVETTE HERNANDEZ","I","IndLowRisk","Low","","","","","","","","","","",""
"CANDELA4M4J.000","CANDELA CELY MARIO JAVIER","I","IndLowRisk","Low","","","","","","","","","","",""
"CANEDA.0R6..000","CANEDA ROGELIO","I","IndLowRisk","Low","","","","","","","","","","",""
"CANELA.0M5..001","CANELA MARTHA","I","IndLowRisk","Low","","","","","","","","","","",""
"CANELOS0J3F.000","CANELOS VALDIVIESO JOSE FERNANDO","I","DefClass","","","","","","","","","","","",""
"CANELOS7R6G.000","CANELOS ACEVEDO RICARDO GUSTAVO","I","IndMedRisk","Medium","","","","","","","","","","",""
"CANELOS8R6X.000","GALLEGOS RICARDO X CANELOS","I","IndLowRisk","Low","","","","","","","","","","",""
"CANEPA.0A5..000","CANEPA AMADOR","I","IndLowRisk","Low","","","","","","","","","","",""
"CANERO.0R6P.000","CANERO RAYMOND P.","I","IndLowRisk","Low","","","","","","","","","","",""
"CANFIEL1L2..000","CANFIELD LOR","I","IndLowRisk","Low","","","","","","","","","","",""
"CANINO.0F4F.000","CANINO FELIX F","I","IndLowRisk","Low","","","","","","","","","","",""
"CANINO.0P4A.000","CANINO PETER A","I","IndLowRisk","Low","","","","","","","","","","",""
"CANIZAL8C5E.000","SOLANO CARLOS E CANIZALES","I","IndLowRisk","Low","","","","","","","","","","",""
"CANIZAR2C6M.000","CANIZARES CARIDAD M","I","IndLowRisk","Low","","","","","","","","","","",""
"CANIZAR2D4..000","CANIZARES DANIA","I","IndLowRisk","Low","","","","","","","","","","",""
"CANJURA6J3G.000","CANJURA GUZMAN JOSE GUILLERMO","I","IndLowRisk","Low","","","","","","","","","","",""
"CANNAVO0G7C.000","CANNAVO GIOVANNI C","I","IndLowRisk","Low","","","","","","","","","","",""
"CANNAVO0G8D.000","CANNAVO GIAMPIERO DOMENICO","I","IndLowRisk","Low","","","","","","","","","","",""
"CANNAVO0N7J.000","CANNAVO NUNZIATO J G","I","IndLowRisk","Low","","","","","","","","","","",""
"CANO...0A5M.000","CANO ANDRES MORENO","I","IndMedRisk","Medium","","","","","","","","","","",""
"CANO...0A6J.000","CANO ANTHONY J","I","IndLowRisk","Low","","","","","","","","","","",""
"CANO...0A6S.000","CANO ADRIANA SOFIA","I","IndLowRisk","Low","","","","","","","","","","",""
"CANO...0A7..000","CANO ADELAIDA","I","IndLowRisk","Low","","","","","","","","","","",""
"CANO...0E3M.000","CANO ELIO M","I","IndLowRisk","Low","","","","","","","","","","",""
"CANO...0H5G.000","CANO HECTOR G","I","IndLowRisk","Low","","","","","","","","","","",""
"CANO...0H5R.000","RIOS CANO HAROLD ANTONIO","I","IndLowRisk","Low","","","","","","","","","","",""
"CANO...0J3L.000","CANO JOSE LUIS","I","IndLowRisk","Low","","","","","","","","","","",""
"CANO.DE6W6N.000","DEL WALFRED NEFTALI CANO VALLE","I","IndLowRisk","Low","","","","","","","","","","",""
"CANO.MI4B5M.000","MIELES BRENDA MIGDY CANO DE SANCHE","I","IndLowRisk","Low","","","","","","","","","","",""
"CANO.PU3M4C.000","PUERTO MIRNA CONCEPCION CANO","I","IndLowRisk","Low","","","","","","","","","","",""
"CANORAN1A2M.000","ZAMORANO ANA M","I","IndLowRisk","Low","","","","","","","","","","",""
"CANOVA.3C5..000","CANOVA CARLOS","I","IndLowRisk","Low","","","","","","","","","","",""
"CANTERO7F8A.000","CANTERO-VARGAS FRANCISCO A","I","IndLowRisk","Low","","","","","","","","","","",""
"CANTERO7M6N.000","CANTERO-VARGAS MARCELA N","I","IndLowRisk","Low","","","","","","","","","","",""
"CANTERO7M6N.001","CANTERO-VARGAS MARCELA N","I","IndLowRisk","Low","","","","","","","","","","",""
"CANTILL6D5..000","SIMON DANIEL CANTILLO","I","IndLowRisk","Low","","","","","","","","","","",""
"CANTILL6M5..000","SIMON MIGUEL CANTILLO","I","IndLowRisk","Low","","","","","","","","","","",""
"CANTILL8C5E.000","MONTERO CARLOS EDUARDO CANTILLO","I","IndLowRisk","Low","","","","","","","","","","",""
"CANTILL8O5A.000","CANTILLANA ROJAS ONOFRE ALBERTO","I","IndMedRisk","Medium","","","","","","","","","","",""
"CANTO.A3O6..000","ARIAS OSWALDO CANTO","I","IndLowRisk","Low","","","","","","","","","","",""
"CANTOR.0C6A.000","CANTOR CLAUDIA A. MAGNO","I","IndLowRisk","Low","","","","","","","","","","",""
"CANTOR.0C6A.001","CANTOR CLAUDIA A. MAGNO","I","IndLowRisk","Low","","","","","","","","","","",""
"CANTOR.0J3..000","CANTOR JUAN","I","IndLowRisk","Low","","","","","","","","","","",""
"CANTOS.6E4A.000","ORDONEZ EDGAR ALBERTO CANTOS","I","IndLowRisk","Low","","","","","","","","","","",""
"CANTOS.7M4B.000","ARGUELLO MARIA BELEN CANTOS","I","IndLowRisk","Low","","","","","","","","","","",""
"CANTOS.7T6E.000","ARGUELLO TATIANA ELIZABETH CANTOS","I","IndLowRisk","Low","","","","","","","","","","",""
"CANTUN.5J6..000","CANTUN NEGRIN JASSIEL","I","IndLowRisk","Low","","","","","","","","","","",""
"CANY 416 LL 000","CANYON 416 LLC","B","LowRisk","Low","","","","","","","","","","",""
"CAO....0E5..000","CAO EBERTO","I","IndLowRisk","Low","","","","","","","","","","",""
"CAO....0E5..001","CAO EUNICE","I","IndLowRisk","Low","","","","","","","","","","",""
"CAO....0J3M.000","CAO JOSE M","I","IndLowRisk","Low","","","","","","","","","","",""
"CAŒAS.V6D5A.000","CAŒAS VIGGIANI DANIEL ALEJANDRO","I","IndLowRisk","Low","","","","","","","","","","",""
"CAPE BE SA I000","CAPELLI BEAUTY SALON INC","B","LowRisk","Low","","","","","","","","","","",""
"CAPE CO W P5001","CAPE CORAL WEST PROPERTIES #5 INC","B","LowRisk","Low","","","","","","","","","","",""
"CAPELLI2S5..000","OR SILVIA CAPELLI","I","IndLowRisk","Low","","","","","","","","","","",""
"CAPELUT1B4..000","CAPELUTO BETTY","I","IndLowRisk","Low","","","","","","","","","","",""
"CAPI FI SE C000","CAPITAL FINANCING SERVICES, CORP.","B","LowRisk","Low","","","","","","","","","","",""
"CAPI GE CO D000","CAPITAL GENERAL CONTRACTORS & DEVEL","B","MediumRisk","Medium","","","","","","","","","","",""
"CAPI LE SE I000","CAPITAL LENDING SERVICES INC","B","LowRisk","Low","","","","","","","","","","",""
"CAPI PR F CI000","CAPITAL PREMIUM FINANCE CO INC","B","LowRisk","Low","","","","","","","","","","",""
"CAPI TR AG I000","CAPITOL TRAVEL AGENCY INC","B","LowRisk","Low","","","","","","","","","","",""
"CAPI...0Y6..000","CAPI YESENIA","I","IndLowRisk","Low","","","","","","","","","","",""
"CAPILLA0C5C.000","CAPILLA CARLOS C","I","IndLowRisk","Low","","","","","","","","","","",""
"CAPIRO.0C5..000","CAPIRO CARMEN","I","IndLowRisk","Low","","","","","","","","","","",""
"CAPIRO.0C5R.000","CAPIRO CARMEN R","I","IndLowRisk","Low","","","","","","","","","","",""
"CAPO...0A8..000","CAPO ALEJANDRO","I","IndLowRisk","Low","","","","","","","","","","",""
"CAPOTE.0E4..000","CAPOTE ELIDA","I","IndLowRisk","Low","","","","","","","","","","",""
"CAPOTE.0M4..000","CAPOTE MAIRA","I","IndLowRisk","Low","","","","","","","","","","",""
"CAPOTE.0M6..000","CAPOTE MARILIN","I","IndLowRisk","Low","","","","","","","","","","",""
"CAPOTE.0W4..000","CAPOTE WALDO","I","IndLowRisk","Low","","","","","","","","","","",""
"CAPOZZO2A3M.000","CAPOZZOLI ANNA MERCEDES","I","IndLowRisk","Low","","","","","","","","","","",""
"CAPPELL7G3..000","CAPPELLA MOLINA GINO","I","IndLowRisk","Low","","","","","","","Y","","","",""
"CAPRILE0E8..000","BARALT ELIZABETH CAPRILES DE","I","IndLowRisk","Low","","","","","","","","","","",""
"CAPROTT1A7..000","CAPROTTI ANNALISA","I","DefClass","","","","","","","","","","","",""
"CAR  MA L SI000","CAR MART LEASING & SALES INC","B","LowRisk","Low","","","","","","","","","","",""
"CARA INC    001","CARAF INC","B","LowRisk","Low","","","","","","","","","","",""
"CARA SA     000","CARAPE SA","B","LowRisk","Low","","","","","","","","","","",""
"CARABAL1O6..000","CARABALLO DE ARISTY OBDULIA","I","IndLowRisk","Low","","","","","","","","","","",""
"CARABAL2A5G.000","CARABALLO ARTURO G","I","IndLowRisk","Low","","","","","","","","","","",""
"CARABAL2D4M.000","CARABALLO DIGNA M","I","IndLowRisk","Low","","","","","","","","","","",""
"CARABAL2J3A.000","CARABALLO JOSE A","I","IndLowRisk","Low","","","","","","","","","","",""
"CARABAL2J4A.001","CARABALLO JULIA ADELA","I","IndLowRisk","Low","","","","","","","","","","",""
"CARABAL2L7L.000","CARABALLO LEONARDO LUIS","I","IndLowRisk","Low","","","","","","","","","","",""
"CARABAL2M4M.000","CARABALLO MARTA M","I","IndLowRisk","Low","","","","","","","","","","",""
"CARABAL2M8J.000","CARABALLO MARGARITA J","I","IndLowRisk","Low","","","","","","","","","","",""
"CARABAL2V8..000","CARABALLO VALENTINA","I","IndLowRisk","Low","","","","","","","","","","",""
"CARABAL2V8O.000","CARABALLO VALENTINA OLGA","I","IndLowRisk","Low","","","","","","","","","","",""
"CARABAL6R6O.000","CARABALLO SOTO RICARDO O","I","IndLowRisk","Low","","","","","","","","","","",""
"CARABAL8J5..000","MARIA JOSEFA CARABALLO & M CEREZO","I","IndLowRisk","Low","","","","","","","","","","",""
"CARASUS2F7..000","CARASUSAN FERNANDO","I","IndLowRisk","Low","","","","","","","","","","",""
"CARATAY1N6E.000","CARTAYA NEREIDA E","I","IndLowRisk","Low","","","","","","","","","","",""
"CARAZO.6S5..000","RECINOS SILVIA CARAZO","I","IndLowRisk","Low","","","","","","","","","","",""
"CARB IN 1  I000","CARBAJAL INVESTMENTS 1 , INC","B","HighRisk","High","","","","","","","","","","",""
"CARB IN 6  I000","CARBAJAL INVESTMENTS 6, INC","B","HighRisk","High","","","","","","","","","","",""
"CARB LLC    000","CARBEL LLC","B","LowRisk","Low","","","","","","","","","","",""
"CARBAJA1A5..000","CARBAJAL ANDREA","I","IndLowRisk","Low","","","","","","","","","","",""
"CARBAJA1A5V.000","CARBAJAL ANDREA VICTORIA","I","IndLowRisk","Low","","","","","","","","","","",""
"CARBAJA1A6..000","CARBAJAL ALBERTO","I","IndLowRisk","Low","","","","","","","","","","",""
"CARBAJA1A8..000","CARBAJAL ALEXANDER","I","IndLowRisk","Low","","","","","","","","","","",""
"CARBAJA1J3A.000","CARBAJAL JOSE ANTONIO","I","IndLowRisk","Low","","","","","","","","","","",""
"CARBAJA1J5..000","CARBAJAL JULIAN","I","IndLowRisk","Low","","","","","","","","","","",""
"CARBAJA1J5G.000","CARBAJAL JULIAN GABRIEL","I","IndLowRisk","Low","","","","","","","","","","",""
"CARBAJA1K7..000","CARBAJAL KRISTIAN","I","IndMedRisk","Medium","","","","","","","","","","",""
"CARBAJA1L3F.000","CARBAJAL LUIS F","I","IndLowRisk","Low","","","","","","","","","","",""
"CARBAJA1L6..000","CARBAJAL LORETTA","I","IndLowRisk","Low","","","","","","","","","","",""
"CARBAJA1M4D.000","CARBAJAL MARIA DEL CARMEN","I","IndLowRisk","Low","","","","","","","","","","",""
"CARBAJA1T5..000","CARBAJAL TABATA","I","IndLowRisk","Low","","","","","","","","","","",""
"CARBAJA3C7..000","CARBAJALES CEFERINO","I","IndLowRisk","Low","","","","","","","","","","",""
"CARBAJA5N3..000","OLGA NURY CARBAJAL & ALFONSO HERNA","I","IndLowRisk","Low","","","","","","","","","","",""
"CARBAJA9G5A.000","VALDIVIA GABINA AURORA CARBAJAL","I","IndLowRisk","Low","","","","","","","","","","",""
"CARBAJA9M5I.000","CARBAJAL GONZALEZ MARVIN I","I","IndLowRisk","Low","","","","","","","","","","",""
"CARBAJO0L3Y.000","CARBAJO LIZA YVETTE","I","IndLowRisk","Low","","","","","","","","","","",""
"CARBALL0L4C.000","CARBALLOSA SANCHEZ LIANA C","I","IndLowRisk","Low","","","","","","","","","","",""
"CARBALL1A7..000","CARBALLO ARMENGOL","I","IndLowRisk","Low","","","","","","","","","","",""
"CARBALL1C6R.000","CARBALLO SALAZAR CLAUDIA REBECA","I","IndLowRisk","Low","","","","","","","","","","",""
"CARBALL1L6..000","CARBALLO LETICIA","I","IndLowRisk","Low","","","","","","","","","","",""
"CARBALL1R6A.001","CARBALLO ROSARIO A.","I","IndLowRisk","Low","","","","","","","","","","",""
"CARBALL1R7..000","CARBALLO REINALDO","I","IndLowRisk","Low","","","","","","","","","","",""
"CARBALL2D8..000","CARBALLEA DUNIESKYS","I","IndLowRisk","Low","","","","","","","","","","",""
"CARBALL2J3I.000","CARBALLO QUINTANILLA JORGE ISAAC","I","DefClass","","","","","","","","","","","",""
"CARBALL3W7..000","CARBALLOSA WILFREDO","I","IndLowRisk","Low","","","","","","","","","","",""
"CARBALL6M4..000","PRADA MARIO CARBALLO","I","IndLowRisk","Low","","","","","","","","","","",""
"CARBALL6M4T.000","PRADA MARIA TERESA CARBALLO","I","IndLowRisk","Low","","","","","","","","","","",""
"CARBALL6O4..000","PRADA OSCAR CARBALLO","I","IndLowRisk","Low","","","","","","","","","","",""
"CARBO..0M4G.000","CARBO DESCALZI MARIA GABRIELA","I","DefClass","","","","","","","","","","","",""
"CARBO..0R6I.000","CARBO ROBERTO I","I","IndLowRisk","Low","","","","","","","","","","",""
"CARBON.0A6..000","CARBON ARMANDO","I","IndLowRisk","Low","","","","","","","","","","",""
"CARBON.0A6S.000","CARBON ARMANDO S.","I","IndLowRisk","Low","","","","","","","","","","",""
"CARBON.0A6S.001","CARBON ARMANDO S","I","IndLowRisk","Low","","","","","","","","","","",""
"CARBON.0M4D.000","CARBON MARIA D","I","IndLowRisk","Low","","","","","","","","","","",""
"CARBONE0J4..000","CARBONE JULIE","I","IndLowRisk","Low","","","","","","","","","","",""
"CARBONE0J5..000","CARBONE JEANNE","I","IndLowRisk","Low","","","","","","","","","","",""
"CARBONE0S8N.000","CARBONE SALVATORE N","I","IndLowRisk","Low","","","","","","","","","","",""
"CARBONE0V6..000","CARBONE VINCENT","I","IndLowRisk","Low","","","","","","","","","","",""
"CARBONE2M5A.000","CARBONELL MIGUEL ANGEL","I","IndLowRisk","Low","","","","","","","","","","",""
"CARBONE2T4..000","CARBONELL TANIA","I","IndLowRisk","Low","","","","","","","","","","",""
"CARBONE7M7C.000","ZADIK MICHELLE C CARBONELL","I","IndLowRisk","Low","","","","","","","","","","",""
"CARBONE9J4A.000","LINARES JORGE ALBERTO CARBONELL","I","IndLowRisk","Low","","","","","","","","","","",""
"CARBONI7G7..000","ALVAREZ GIOCONDA CARBONI","I","IndLowRisk","Low","","","","","","","","","","",""
"CARCACH1J5F.000","CARCACHE JAVIER F","I","IndLowRisk","Low","","","","","","","","","","",""
"CARCACH1M4..000","CARCACHE MARIA","I","IndLowRisk","Low","","","","","","","","","","",""
"CARCACH1O6..000","CARCACHE ORTELIO","I","IndLowRisk","Low","","","","","","","","","","",""
"CARCACH1O6A.001","CARCACHE ORTELIO A","I","IndLowRisk","Low","","","","","","","","","","",""
"CARCACH7A2L.000","PINEDA ADA L CARCACHE","I","IndLowRisk","Low","","","","","","","","","","",""
"CARCACH7C5..000","GARZON CARLOS CARCACHE","I","IndLowRisk","Low","","","","","","","","","","",""
"CARCAMO0A5R.000","CARCAMO ANDREA REGINA","I","IndLowRisk","Low","","","","","","","","","","",""
"CARCAMO1C5..000","ADENAUER CARMEN CARCAMO DE","I","IndLowRisk","Low","","","","","","","","","","",""
"CARCAMO5N5D.000","REYES NELSON DANIEL CARCAMO","I","IndLowRisk","Low","","","","","","","","","","",""
"CARCAMO7C6L.000","ARGUETA CLAUDIA L CARCAMO","I","IndLowRisk","Low","","","","","","","","","","",""
"CARCASS2A4F.000","CARCASSES ANGIE F","I","IndLowRisk","Low","","","","","","","","","","",""
"CARD CORP   000","CARDONIC CORP","B","LowRisk","Low","","","","","","","","","","",""
"CARD ENT IN 000","CARDET ENTERPRISES INC","B","LowRisk","Low","","","","","","","","","","",""
"CARD IN MI I000","CARDSERVICE INTERNATIONAL OF MIAMI","B","LowRisk","Low","","","","","","","","","","",""
